gene_ID	log10_9am	pvalue_9am	log10_9pm	pvalue_9pm
AT3G56130	-0.003122834	0.442105007	-0.013226427	1
AT3G56140	0.090915297	1	-0.000428817	1
AT3G56150	0.006356592	0.364250147	-0.002148362	0.42466081
AT3G56190	-0.004036522	0.312768192	-0.011461819	0.201781564
AT3G56240	0.019238494	0.258380925	0.008954193	0.367710947
AT3G56290	0.006446926	0.36817956	-0.037426071	0.132613968
AT3G56310	0.018717062	0.137687042	-0.001529443	0.483774425
AT3G56330	0.010932599	0.185530142	0.000804623	0.468407737
AT3G56340	0.014452051	0.151878839	0.012985207	0.35351353
AT3G56430	-0.002894418	1	0.000804623	0.468407737
AT3G56450	-0.002253738	1	0.010757747	0.272750761
AT3G56460	0.000976516	0.484903747	0.010477705	0.328277292
AT3G56490	-0.00653208	0.328874341	-0.012135991	0.340768877
AT3G56650	0.008155762	0.253602834	-0.013310569	0.206700561
AT3G56690	-0.122153338	1	0.000804623	0.468407737
AT3G56800	-0.002064318	0.46638074	-0.001789771	0.457752616
AT3G56910	0.000469169	0.491137363	0.158537238	1
AT3G56940	0.008256663	0.299427949	-0.007403088	0.125903821
AT3G57020	0.015812378	0.17571725	0.0017668	0.439380667
AT3G57030	0.097371773	1	0.000804623	0.468407737
AT3G57050	0.009197682	0.257939859	-0.004710502	0.346753974
AT3G57090	0.010932599	0.185530142	0.011009635	1
AT3G57150	0.120103671	0.023468396	0.073117494	0.019958514
AT3G57180	0.010932599	0.185530142	0.000804623	0.468407737
AT3G57240	0.010932599	0.185530142	-0.011974744	1
AT3G57260	0.013491796	1	0.003818986	0.422129905
AT3G57280	0.027236881	0.257532249	0.084000132	0.05541276
AT3G57290	0.010060354	0.238016676	-0.013839461	0.100954821
AT3G57330	0.047332351	0.107178487	0.000193859	1
AT3G57350	0.116333182	1	0.104986021	1
AT3G57410	0.014967808	0.182300812	0.000497156	0.488439471
AT3G57490	-0.007926519	0.232608324	-0.016405273	0.03572327
AT3G57530	0.068978148	1	0.0348311	1
AT3G57540	-0.083952025	1	0.000804623	0.468407737
AT3G57560	0.012877481	0.236752711	-0.004250146	0.281873199
AT3G57610	0.006572263	0.293448446	-0.009744953	0.306327871
AT3G57650	0.166621876	1	-0.137755114	1
AT3G57880	0.010932599	0.185530142	0.047974779	1
AT3G57890	-0.006145425	0.343510172	0.021960711	0.24286221
AT3G57990	0.132834736	1	-0.004725355	1
AT3G58010	0.017292669	0.159505918	-0.005619159	0.366551933
AT3G58140	0.015565453	0.05451786	0.01134235	0.342273468
AT3G58180	0.125595528	1	0.000804623	0.468407737
AT3G58500	0.020541496	0.062658019	-0.036747642	0.161346034
AT3G58510	0.007825214	0.369798105	0.010008456	0.368956786
AT3G58560	0.113982497	1	0.000804623	0.468407737
AT3G58570	-0.019698674	0.090641452	0.009025765	0.357625299
AT3G58610	0.003379989	0.378134182	-0.00092603	0.423828058
AT3G58650	0.010932599	0.185530142	-0.096124758	1
AT3G58680	-0.063241879	0.016256415	-0.012021934	0.149827667
AT3G58700	-0.005823672	0.312973519	0.011726334	0.100828075
AT3G58730	0.009456151	0.086315891	0.005510558	0.309405418
AT3G58740	-0.039231618	0.091920576	0.00627042	0.31401367
AT3G58750	0.006482778	0.377501212	-0.018660162	0.230182801
AT3G58840	0.089365617	1	0.000804623	0.468407737
AT3G58990	-0.03438132	0.136845152	0.019439833	0.189359967
AT3G59010	0.01048017	1	-0.057075644	1
AT3G59020	0.109673609	0.00573072	0.010510728	0.218100182
AT3G59350	0.043097754	1	0.056787754	1
AT3G59400	0.109770673	1	0.000804623	0.468407737
AT3G59480	0.010932599	0.185530142	-0.010615751	1
AT3G59540	-0.02295444	1	-0.146934209	1
AT3G59760	0.000668337	0.470327773	-0.018306507	0.032257875
AT3G59770	0.024890762	1	0.017865551	0.195239306
AT3G59780	0.007696243	0.221280265	-0.001235827	0.470570136
AT3G59820	0.010932599	0.185530142	-0.042413306	1
AT3G59840	0.000912002	0.479028144	-0.005348735	0.37504112
AT3G59870	0.038767399	0.059347397	0.008975029	0.176177669
AT3G59890	0.029391469	0.198691954	-0.015775161	0.335434522
AT3G59920	0.001597958	0.458692798	0.011386835	0.247388024
AT3G59970	0.013570241	0.038600498	0.000534153	0.476198625
AT3G59980	-0.006648657	0.265228531	0.001719429	0.459824462
AT3G59990	0.010932599	0.185530142	-0.096519313	1
AT3G60030	0.010932599	0.185530142	0.113326064	1
AT3G60100	0.186942786	1	-0.002066565	1
AT3G60180	0.010932599	0.185530142	0.115205002	1
AT3G60190	-0.011673597	0.348240347	0.006396676	0.288417102
AT3G60210	0.003605558	0.169526375	-0.145462881	1
AT3G60240	0.017171027	0.083456843	-0.021281362	0.246891436
AT3G60245	0.017806807	0.099032493	0.00055494	1
AT3G60330	0.01131999	0.213159597	-0.003783668	0.337533359
AT3G60340	0.010932599	0.185530142	-0.031678645	1
AT3G60370	0.04528765	0.088479147	0.000714213	0.493102715
AT3G60440	-0.006206116	0.243166777	-0.001012236	0.483883263
AT3G60450	0.049864068	0.006119182	0.024123502	0.057489106
AT3G60600	0.005398152	0.314106823	0.004339965	0.447965217
AT3G60620	0.117488741	1	0.000804623	0.468407737
AT3G60750	-0.004212504	0.267001438	0.002490486	0.322244489
AT3G60770	0.00608909	0.085544618	-0.004145128	0.40546958
AT3G60810	0.010932599	0.185530142	-0.019089282	1
AT3G60820	-0.004724402	0.38540527	-0.019411782	0.248130624
AT3G60830	0.013756923	1	0.010249444	0.274424496
AT3G60860	-0.016217399	1	0.014949204	1
AT3G60880	0.116474208	1	0.000804623	0.468407737
AT3G60900	0.03148702	1	0.016438311	0.214884364
AT3G60950	-0.09135099	1	-0.001130486	1
AT3G61030	-0.09135099	1	-0.001130486	1
AT3G61050	0.001533886	0.458020213	-0.013665346	0.192517252
AT3G61080	0.010932599	0.185530142	0.000804623	0.468407737
AT3G61110	-0.000221344	0.484932067	-0.020958183	0.059667607
AT3G61111	-0.003251187	0.316749938	0.003822672	0.365471715
AT3G61130	0.086685566	1	0.000804623	0.468407737
AT3G61140	0.151085259	1	0.000804623	0.468407737
AT3G61220	0.000370988	0.486487598	-0.012693928	0.161735524
AT3G61240	0.026148416	0.040485491	-0.003241038	0.383007701
AT3G61260	0.001992309	0.441783888	0.027242326	0.313851737
AT3G61430	0.021254321	0.048081755	-0.005017278	0.444538692
AT3G61440	-0.00116452	0.464501925	0.006880083	0.273404723
AT3G61470	-0.004963506	0.355820483	0.005992584	0.285744778
AT3G61530	0.104645038	1	0.000804623	0.468407737
AT3G61540	-0.011024756	1	0.019131141	0.118594231
AT3G61760	-0.000288194	0.488868908	-0.00969991	1
AT3G61820	0.026127833	0.01826292	-0.022100019	0.158237586
AT3G61870	0.003076508	0.413313113	0.009072573	0.352423495
AT3G62010	0.121612061	1	0.101433052	1
AT3G62020	-0.000221466	0.495960726	0.0049611	0.370215797
AT3G62030	-0.020158014	0.0751903	0.001937311	0.406912251
AT3G62110	0.015031471	0.269041459	-0.017835957	0.157094825
AT3G62120	0.003103129	0.359945727	-0.012468857	0.199775013
AT3G62150	0.145412803	1	-0.105903212	1
AT3G62220	-0.020549287	1	0.015942855	1
AT3G62240	0.10901581	1	0.000804623	0.468407737
AT3G62250	0.002815517	0.425426429	-0.02702447	0.041489196
AT3G62290	0.000613564	0.483981868	0.00457844	0.370183395
AT3G62310	-0.02214954	1	-0.117066571	0.005466221
AT3G62360	0.008673592	0.318437037	-0.013837244	0.082159573
AT3G62410	0.015150018	1	0.121033849	0.003853678
AT3G62530	0.00145295	0.425988105	-0.009421523	0.175382724
AT3G62560	0.026995311	0.178485525	-0.006326341	0.370773505
AT3G62600	-0.060637054	1	-0.094973686	1
AT3G62700	-0.027887473	0.130567022	0.018552695	0.002905253
AT3G62820	0.129475139	1	-0.010264006	1
AT3G62830	0.003106134	0.329693689	-0.03722757	0.09979357
AT3G62840	0.129318394	1	0.12562458	1
AT3G62870	0.005694999	0.357153866	-0.0054129	0.312445488
AT3G62910	0.027186431	0.302349712	0.016114259	1
AT3G62940	0.110691419	0.022849426	0.000804623	0.468407737
AT3G63080	0.120605385	0.01272472	-0.027884104	1
AT3G63130	0.104156558	0.037868239	0.079735024	1
AT3G63140	0.002387639	0.370706632	0.008375484	0.288419155
AT3G63160	-0.007866429	1	0.000804623	0.468407737
AT3G63170	0.018747974	0.186342572	-0.005139164	0.405008735
AT3G63190	0.009502752	0.113680929	-0.004753956	0.342784776
AT3G63250	0.010932599	0.185530142	-0.130855906	1
AT3G63260	0.010932599	0.185530142	0.000804623	0.468407737
AT3G63410	-0.012723262	0.084146136	-0.01053542	0.128226831
AT3G63460	0.010019477	0.200307622	-0.012719974	0.144397925
AT3G63490	-0.000329303	0.479404709	-0.00321705	0.334382449
AT3G63520	0.005396298	0.34446063	-0.005177073	0.334258766
AT3G63540	0.000995842	0.475122447	0.008478693	0.212802228
AT3G66654	0.109246793	1	-0.032667553	1
AT4G00030	0.013125666	1	0.129231514	1
AT4G00100	0.000249237	0.478606586	-0.005170497	0.383511382
AT4G00230	0.121898827	0.018211943	-0.10010682	1
AT4G00290	0.118851499	0.032725161	0.009050348	0.207528707
AT4G00360	-0.107238984	1	0.000804623	0.468407737
AT4G00400	0.127132886	1	-0.095619315	1
AT4G00430	0.026908065	0.030109401	-0.002156866	0.471766903
AT4G00490	0.007134705	0.245512584	0.008410426	0.361548628
AT4G00520	0.068978148	1	0.000804623	0.468407737
AT4G00570	0.007337156	0.2725912	-0.011506928	0.278943394
AT4G00600	0.13898039	1	-0.0116941	1
AT4G00620	0.032677918	0.074862924	-0.008307639	0.21385029
AT4G00630	0.034327592	0.111679574	0.005882494	0.312145893
AT4G00660	0.012871349	0.005431873	-0.014378253	0.233543808
AT4G00740	0.010932599	0.185530142	0.116554823	1
AT4G00800	0.010932599	0.185530142	0.147925933	1
AT4G00810	-0.000644236	0.483252034	0.000980048	0.480640357
AT4G00860	0.162508206	1	0.000804623	0.468407737
AT4G00900	0.010932599	0.185530142	0.07331476	1
AT4G01020	0.010932599	0.185530142	-0.180706105	1
AT4G01037	0.010932599	0.185530142	0.000804623	0.468407737
AT4G01050	0.001249089	0.436385386	-0.018536183	0.094120919
AT4G01070	0.004225091	0.452728314	-0.010225588	0.385807763
AT4G01100	0.004524368	0.432591297	-0.00735958	0.404296798
AT4G01150	-0.036665156	0.073640611	-0.055162443	1
AT4G01310	-0.005567073	0.248403138	0.016477239	0.066249282
AT4G01370	0.021575319	0.175854702	-0.011256761	0.340473112
AT4G01400	0.141157101	1	-0.003326982	1
AT4G01480	-0.001541073	0.4843192	0.015732996	0.21463329
AT4G01610	-0.009816682	1	-0.012641735	0.358822284
AT4G01690	0.008749365	0.220872148	0.00096125	0.453474648
AT4G01800	0.010016928	0.209029739	-0.005496907	0.361187476
AT4G01810	0.071732819	0.028486452	0.000804623	0.468407737
AT4G01850	0.012604831	0.332401623	-0.02670094	0.171223517
AT4G01883	0.011873178	0.28061535	0.006500835	0.180045872
AT4G01900	0.017970747	0.211558825	-0.00606841	0.274666313
AT4G01940	0.159305442	1	-0.103476184	1
AT4G02030	-0.013681317	1	0.000804623	0.468407737
AT4G02080	0.016276752	0.14252083	-0.012788502	0.220340954
AT4G02120	-0.006415916	1	0.023874644	1
AT4G02150	0.11757561	0.036345918	0.000804623	0.468407737
AT4G02230	-0.022544408	0.273019931	0.003275729	1
AT4G02280	0.010932599	0.185530142	-0.136477267	1
AT4G02340	-0.025220273	1	-0.006223289	0.281386565
AT4G02350	-0.028195787	1	0.045040238	1
AT4G02450	-0.00998711	0.393117357	0.002321485	0.474714491
AT4G02480	0.004521375	0.376733318	-0.00809519	0.200659723
AT4G02510	0.00585472	0.317881436	-0.011249212	0.091867547
AT4G02520	0.005714884	0.2177788	0.00094628	0.472111112
AT4G02530	0.0001207	0.496073913	0.015653404	0.065015633
AT4G02570	0.013385558	0.324114742	-0.030095082	1
AT4G02580	-0.001655892	0.457332569	-0.011023984	0.282572505
AT4G02610	-0.010125489	1	0.111452526	1
AT4G02620	0.021901848	0.134876488	0.030222904	0.220892119
AT4G02660	0.129180071	1	-0.113051628	1
AT4G02710	0.106500364	1	0.000804623	0.468407737
AT4G02770	-0.009245468	0.255272577	-0.005401385	0.194435729
AT4G02840	0.185784935	1	0.004749238	1
AT4G02890	0.003985263	0.390315998	-0.0174986	0.104305576
AT4G02930	0.002047619	0.36435289	-0.01035936	0.135576834
AT4G03080	0.017793913	0.152171177	-0.007583394	0.370250236
AT4G03110	0.121551295	0.026609996	0.01887998	0.096417964
AT4G03150	-0.01453381	1	0.000804623	0.468407737
AT4G03200	-0.022558246	0.085316535	-0.019619102	0.156066224
AT4G03205	0.015054766	1	0.013088535	0.242774064
AT4G03220	-0.037713879	1	0.000804623	0.468407737
AT4G03230	-0.1293203	1	0.000804623	0.468407737
AT4G03280	-0.015561568	0.178556819	-0.005019198	0.391898808
AT4G03430	0.010932599	0.185530142	0.053645827	1
AT4G03520	-0.017871977	0.184116452	-0.024371505	0.10241258
AT4G03550	0.130974866	1	0.000804623	0.468407737
AT4G03560	0.04233112	0.069026427	-0.032408935	0.170578658
AT4G04020	-0.004411475	0.344280796	-0.01513469	0.30331652
AT4G04040	0.014349877	0.065701346	0.017721421	0.048866364
AT4G04210	-0.109248199	1	-0.004519674	0.189562516
AT4G04320	0.010932599	0.185530142	0.094708493	1
AT4G04330	0.010932599	0.185530142	0.000804623	0.468407737
AT4G04340	0.092839904	0.014429659	-0.091368786	0.018292903
AT4G04350	0.00110716	0.473870572	-0.005276247	0.318901228
AT4G04610	0.008915787	0.230966112	-0.007892805	0.298480675
AT4G04640	-0.001415266	0.401261695	0.003244085	0.41179319
AT4G04720	0.151465445	0.01493575	-0.030735165	0.148677997
AT4G04740	0.14188776	1	0.095749698	1
AT4G04750	0.010932599	0.185530142	0.000804623	0.468407737
AT4G04770	0.018181893	0.286829447	-0.058196801	0.080684981
AT4G04800	0.044972565	1	0.013204273	0.30585014
AT4G04850	0.009396097	0.098620453	-0.008635724	1
AT4G04880	0.107605755	1	0.000804623	0.468407737
AT4G04910	0.001386313	0.46858132	-0.005369878	0.189955978
AT4G04950	0.004336696	0.432076497	-0.010787904	0.182664524
AT4G04960	0.010932599	0.185530142	-0.094224203	1
AT4G04970	0.010932599	0.185530142	-0.079878811	1
AT4G05020	0.00440993	1	0.005521762	0.392251945
AT4G05050	0.003985263	0.390315998	-0.0174986	0.104305576
AT4G05090	0.010932599	0.185530142	0.105094468	1
AT4G05150	0.019207837	1	-0.129761429	1
AT4G05160	0.015365566	0.277705055	0.037821885	0.214109866
AT4G05180	-0.008426016	0.121857243	0.00234016	0.405958516
AT4G05320	0.003985263	0.390315998	-0.0174986	0.104305576
AT4G05390	0.03962754	0.140505505	-0.002259056	0.457036514
AT4G05400	0.010932599	0.185530142	-0.115711929	1
AT4G05420	0.130599056	1	-0.001349021	0.476624652
AT4G05450	0.116380264	1	0.000804623	0.468407737
AT4G05530	0.02901358	0.135970363	-0.004308858	0.419200326
AT4G08280	0.010932599	0.185530142	0.000804623	0.468407737
AT4G08390	0.00702666	0.350784481	-0.009171221	0.275210357
AT4G08520	0.012808753	1	0.027333139	1
AT4G08850	0.010932599	0.185530142	0.123100603	0.000859725
AT4G08870	0.004110587	0.366806407	-0.009627885	0.350224139
AT4G08900	0.00228305	0.402048232	-0.020568311	0.174299557
AT4G08920	0.034027256	1	0.033495634	1
AT4G09000	0.008432531	0.08034879	0.004839734	0.342726617
AT4G09010	0.002128595	0.400567046	-0.004087498	0.286332346
AT4G09020	0.00469852	0.424702271	0.021223748	0.182291891
AT4G09040	0.003687496	0.385855561	0.005955246	0.325921097
AT4G09320	0.008187205	0.243258087	0.001389574	0.366243425
AT4G09350	0.010932599	0.185530142	0.126753161	1
AT4G09430	0.010932599	0.185530142	0.020087168	1
AT4G09520	0.119828895	0.010215973	-0.095292467	1
AT4G09570	0.036989774	0.019419269	-0.039449659	0.159232106
AT4G09620	0.010932599	0.185530142	0.001419189	1
AT4G09650	-0.010441296	0.197145188	-0.00643004	0.313292612
AT4G09670	0.027978882	0.037991008	-0.002287413	0.353984028
AT4G09720	0.032488711	0.128384839	0.022262393	0.06662277
AT4G09730	0.059854009	1	0.000804623	0.468407737
AT4G09750	0.010932599	0.185530142	-0.085920877	1
AT4G09800	-0.005192558	0.190083984	-0.000549517	0.477572795
AT4G10000	0.010418763	0.195707355	0.000647519	0.478072897
AT4G10040	-0.006615756	0.31375111	0.013250344	0.085462654
AT4G10060	0.013926852	0.117645313	0.015040936	0.034749723
AT4G10120	0.010813778	0.323331767	-0.018635693	0.23680995
AT4G10300	0.008789886	0.354848542	-0.013921673	0.147833672
AT4G10320	0.009358824	0.327276289	-0.004777856	0.357970686
AT4G10340	-0.004779815	0.304773421	0.011515643	0.124742733
AT4G10430	-0.053476028	1	0.045367552	1
AT4G10450	-0.010454623	0.246656062	0.003118596	0.420978029
AT4G10480	-0.004013572	0.423811157	0.00165955	0.441107382
AT4G10540	0.162089012	0.007502216	-0.024240075	1
AT4G10550	0.010932599	0.185530142	-0.173111957	1
AT4G10750	0.020771834	1	0.0146616	1
AT4G10790	0.013296581	0.171572629	0.012018877	0.241069227
AT4G10840	0.005307336	0.305662143	0.040728174	0.209961979
AT4G11010	0.001548395	0.419453936	-0.009005116	0.160315323
AT4G11030	0.005667622	1	-0.041251491	1
AT4G11120	0.010932599	0.185530142	0.069395646	1
AT4G11130	0.010932599	0.185530142	-0.088380613	1
AT4G11150	0.006552966	0.307414149	-0.003415323	0.391394649
AT4G11175	-0.025354317	0.100647321	-0.027019935	0.125573037
AT4G11220	0.00547002	1	-0.008481155	1
AT4G11260	-0.011923054	0.302393275	-0.012104018	0.178110281
AT4G11270	0.08154025	1	0.000804623	0.468407737
AT4G11380	0.043261352	0.033622188	0.015057772	0.078978644
AT4G11410	0.106907828	1	0.000804623	0.468407737
AT4G11420	0.019612156	0.224319315	-0.008678019	0.18198433
AT4G11600	0.026249698	0.045407653	-0.015770425	0.215368063
AT4G11730	0.039071101	0.100157552	0.131254688	0.002525525
AT4G11740	0.010932599	0.185530142	0.000804623	0.468407737
AT4G11790	0.010932599	0.185530142	-0.098469521	1
AT4G11820	-0.016268437	0.176326302	-0.01803045	0.082709776
AT4G11850	0.101649684	1	-0.03273271	1
AT4G11860	0.124638675	1	0.019000397	1
AT4G11960	0.011728667	1	0.018777864	0.053680968
AT4G11980	0.051148425	1	-0.003363074	1
AT4G12060	0.007660798	0.214886752	0.011528667	0.363232448
AT4G12290	-0.005971972	0.34114035	-0.016960475	0.228607925
AT4G12300	0.010932599	0.185530142	0.000804623	0.468407737
AT4G12310	0.008648583	0.156578092	0.024074162	0.066313472
AT4G12320	0.004718934	0.327695409	-0.018786643	0.335395315
AT4G12390	0.018670129	1	0.116403701	1
AT4G12420	0.006321735	0.298911142	0.016238265	0.266450744
AT4G12440	0.010932599	0.185530142	0.151903646	1
AT4G12600	0.061174872	0.02854035	-0.094154151	1
AT4G12650	0.000390823	0.491809652	-0.013481596	0.299928739
AT4G12720	0.010932599	0.185530142	0.000804623	0.468407737
AT4G12730	-0.123116634	0.000616708	-0.010027103	0.217613968
AT4G12750	0.010932599	0.185530142	0.000804623	0.468407737
AT4G12770	0.024476282	1	-0.092416543	1
AT4G12780	0.128886442	1	-0.119105335	1
AT4G12800	0.003775872	0.240641719	0.013726177	0.024358762
AT4G12830	0.011495207	0.327200267	0.011422947	0.381493275
AT4G12880	0.010932599	0.185530142	0.000804623	0.468407737
AT4G12910	0.010932599	0.185530142	0.000804623	0.468407737
AT4G12980	0.01648334	1	-0.0239924	1
AT4G13010	-0.01799452	0.181062363	-0.0097242	0.335434787
AT4G13170	0.019747576	0.228892196	-0.024774151	0.026853224
AT4G13200	-0.007703128	0.133938133	-0.001889561	0.487489847
AT4G13340	0.02170595	0.087720321	-0.023206401	0.01856867
AT4G13350	0.010932599	0.185530142	0.000804623	0.468407737
AT4G13360	-0.005987797	0.409719814	-0.022683061	0.137207216
AT4G13430	0.001532814	0.359855518	-0.016070619	0.156596018
AT4G13500	-0.028383953	0.045585213	0.020729963	0.052565653
AT4G13550	0.034299777	1	0.126762088	0.002109888
AT4G13590	0.010932599	0.185530142	-0.116284689	1
AT4G13670	-0.003412933	0.425626983	0.008198351	0.247138037
AT4G13710	-0.026234703	1	0.000804623	0.468407737
AT4G13720	-0.071149061	1	-0.009369021	1
AT4G13770	0.021009506	0.014001388	-0.009090934	0.350291948
AT4G13780	-0.001864985	0.452215834	0.000314726	0.489730047
AT4G13840	0.062197707	1	-0.004327603	1
AT4G13850	0.010932599	0.185530142	0.018294803	1
AT4G13930	-0.004097085	0.300744247	0.002697306	0.296027686
AT4G13940	0.001046835	0.440008044	0.004931231	0.017405577
AT4G13970	0.015688603	1	0.000804623	0.468407737
AT4G14030	0.009715597	0.180363877	-0.032274989	0.039267223
AT4G14040	0.004644619	0.325198418	-0.02409323	0.164385671
AT4G14060	0.010932599	0.185530142	-0.146710376	1
AT4G14070	0.005338965	0.379968952	-0.001550278	0.467747973
AT4G14090	0.010932599	0.185530142	-0.039436397	1
AT4G14160	0.004232932	0.340343009	0.007737153	0.297020215
AT4G14210	0.010211985	0.015837632	-0.012044775	0.146893954
AT4G14230	0.074849835	1	-0.062037973	1
AT4G14240	0.154197798	1	-0.038457821	1
AT4G14320	-0.063471245	1	0.000804623	0.468407737
AT4G14340	0.058220643	1	0.000804623	0.468407737
AT4G14342	0.090362277	0.009987552	0.060317552	0.034597859
AT4G14360	0.008235385	0.083776668	-0.021563287	0.178712128
AT4G14430	0.106822705	0.012698419	0.079827546	1
AT4G14510	0.141490046	1	0.000804623	0.468407737
AT4G14540	0.121588952	1	-0.106968553	1
AT4G14570	0.016352114	0.0097552	0.016876413	0.177069479
AT4G14670	0.010932599	0.185530142	-0.124624971	1
AT4G14680	-0.004483123	0.379135572	-0.007726676	0.307539059
AT4G14710	0.123985137	1	0.000804623	0.468407737
AT4G14716	0.123985137	1	0.000804623	0.468407737
AT4G14760	0.010932599	0.185530142	0.077023424	1
AT4G14780	0.010932599	0.185530142	0.154208944	1
AT4G14800	-0.001099994	0.470105311	-0.018684557	0.140668464
AT4G14870	0.136406422	1	0.069380336	1
AT4G14880	-0.014711762	0.01190838	-0.017787701	0.136930818
AT4G14890	-0.152054033	0.000187335	-0.122364323	0.046567669
